run_id,seed,intervention_signature,role_name,checkpoint_id_previous,epoch_previous,checkpoint_id_current,epoch_current,previous_candidate,current_candidate,candidate_changed,top_k_overlap_count,top_k_overlap_fraction,previous_top_heads,current_top_heads,previous_leader_gap,current_leader_gap,previous_top_k_score_share,current_top_k_score_share,previous_candidate_rank_current,current_candidate_rank_previous
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_024,24,scheduled_epoch_025,25,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04921874999999998,0.04921874999999998,0.8824150943396227,0.8823973429951691,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_025,25,scheduled_epoch_026,26,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04921874999999998,0.048828125,0.8823973429951691,0.8824150943396227,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_026,26,scheduled_epoch_027,27,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.048828125,0.048828125,0.8824150943396227,0.8822819197102324,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_027,27,scheduled_epoch_028,28,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.048828125,0.04921874999999998,0.8822819197102324,0.8822641509433963,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_028,28,scheduled_epoch_029,29,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04921874999999998,0.04843750000000002,0.8822641509433963,0.8823351938452255,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_029,29,scheduled_epoch_030,30,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04843750000000002,0.04843750000000002,0.8823351938452255,0.8821665660832831,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_030,30,scheduled_epoch_031,31,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04843750000000002,0.048046875000000044,0.8821665660832831,0.8822996831145314,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_031,31,scheduled_epoch_033,33,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.048046875000000044,0.046875,0.8822996831145314,0.8820690695219423,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_033,33,scheduled_epoch_036,36,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.046875,0.04570312500000007,0.8820690695219423,0.8816523443389115,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_036,36,scheduled_epoch_038,38,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04570312500000007,0.044921875,0.8816523443389115,0.8816166490725381,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_038,38,scheduled_epoch_041,41,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.044921875,0.044921875,0.8816166490725381,0.8813508216493291,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_041,41,scheduled_epoch_044,44,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.044921875,0.044140625000000044,0.8813508216493291,0.8811209883983726,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_044,44,scheduled_epoch_047,47,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.044140625000000044,0.04296875,0.8811209883983726,0.8819360675512665,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_047,47,scheduled_epoch_050,50,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04296875,0.04296875,0.8819360675512665,0.8823529411764706,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_050,50,scheduled_epoch_054,54,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04296875,0.04023437499999993,0.8823529411764706,0.8821138211382112,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_054,54,scheduled_epoch_057,57,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.04023437499999993,0.012499999999999956,0.8821138211382112,0.8808104886769964,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_057,57,scheduled_epoch_062,62,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.012499999999999956,0.0078125,0.8808104886769964,0.8816532857567647,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_062,62,scheduled_epoch_066,66,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.0078125,0.006640624999999956,0.8816532857567647,0.8809559150957399,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_066,66,scheduled_epoch_071,71,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.006640624999999956,0.005468750000000022,0.8809559150957399,0.8806346381969158,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_071,71,scheduled_epoch_076,76,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.005468750000000022,0.005078124999999933,0.8806346381969158,0.8811748998664887,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_076,76,scheduled_epoch_081,81,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.005078124999999933,0.0027343749999999556,0.8811748998664887,0.8808359270787015,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_081,81,scheduled_epoch_087,87,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.0027343749999999556,0.001953125,0.8808359270787015,0.8805152502220908,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_087,87,scheduled_epoch_093,93,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.001953125,0.0011718749999999334,0.8805152502220908,0.8784881145725676,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_093,93,scheduled_epoch_099,99,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.0011718749999999334,0.0011718749999999334,0.8784881145725676,0.8788191881918819,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_099,99,scheduled_epoch_106,106,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.0011718749999999334,0.0003906249999999778,0.8788191881918819,0.875974694718258,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_106,106,scheduled_epoch_114,114,block2_head1,block2_head1,False,3,1.0,"block2_head1,block2_head0,block1_head0","block2_head1,block2_head0,block1_head0",0.0003906249999999778,0.0003906249999999778,0.875974694718258,0.8759006028525217,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_114,114,scheduled_epoch_122,122,block2_head1,block2_head0,True,2,0.6666666666666666,"block2_head1,block2_head0,block1_head0","block2_head0,block2_head1,block1_head1",0.0003906249999999778,0.0,0.8759006028525217,0.8769095182138661,2,2
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_122,122,scheduled_epoch_131,131,block2_head0,block2_head0,False,3,1.0,"block2_head0,block2_head1,block1_head1","block2_head0,block2_head1,block1_head1",0.0,0.0,0.8769095182138661,0.8769456681350956,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_131,131,scheduled_epoch_140,140,block2_head0,block2_head0,False,3,1.0,"block2_head0,block2_head1,block1_head1","block2_head0,block2_head1,block1_head1",0.0,0.0,0.8769456681350956,0.8769637351343414,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,scheduled_epoch_140,140,scheduled_epoch_150,150,block2_head0,block2_head0,False,3,1.0,"block2_head0,block2_head1,block1_head1","block2_head0,block2_head1,block1_head1",0.0,0.0,0.8769637351343414,0.8769117647058823,1,1
baseline_seed0_curriculum_off_d64_l2,0,none,routing,final_epoch_150,150,scheduled_epoch_000,0,block2_head0,block1_head1,True,2,0.6666666666666666,"block2_head0,block2_head1,block1_head1","block1_head1,block1_head0,block2_head0",0.0,0.017578125,0.8769117647058823,0.7718824940047961,3,3
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_000,0,scheduled_epoch_001,1,block2_head0,block1_head1,True,2,0.6666666666666666,"block2_head0,block1_head0,block1_head1","block1_head1,block2_head0,block2_head1",0.062109375,0.21796875000000004,1.0,0.9194016180735765,2,3
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_001,1,scheduled_epoch_002,2,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.21796875000000004,0.20781249999999996,0.9194016180735765,0.8611581920903956,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,best_val_epoch_001,1,best_val_epoch_010,10,block1_head1,block1_head1,False,2,0.6666666666666666,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block1_head0",0.21796875000000004,0.16914062500000004,0.9194016180735765,0.7824776915053889,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_002,2,scheduled_epoch_003,3,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.20781249999999996,0.13437500000000002,0.8611581920903956,0.8704021094264998,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_003,3,scheduled_epoch_004,4,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.13437500000000002,0.189453125,0.8704021094264998,0.8466935169546577,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_004,4,scheduled_epoch_005,5,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.189453125,0.12382812499999996,0.8466935169546577,0.8512542543804361,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_005,5,scheduled_epoch_006,6,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.12382812499999996,0.15546875000000004,0.8512542543804361,0.7928663014337336,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_006,6,scheduled_epoch_007,7,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.15546875000000004,0.1875,0.7928663014337336,0.7875672444710101,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_007,7,scheduled_epoch_008,8,block1_head1,block1_head1,False,2,0.6666666666666666,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block1_head0",0.1875,0.189453125,0.7875672444710101,0.7811589133729742,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_008,8,scheduled_epoch_009,9,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block1_head0","block1_head1,block1_head0,block2_head0",0.189453125,0.193359375,0.7811589133729742,0.7715472481827622,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_009,9,scheduled_epoch_010,10,block1_head1,block1_head1,False,3,1.0,"block1_head1,block1_head0,block2_head0","block1_head1,block2_head0,block1_head0",0.193359375,0.16914062500000004,0.7715472481827622,0.7824776915053889,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_010,10,scheduled_epoch_011,11,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block1_head0","block1_head1,block2_head0,block1_head0",0.16914062500000004,0.17929687500000002,0.7824776915053889,0.7829123501338611,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,best_val_epoch_010,10,best_val_epoch_016,16,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block1_head0","block1_head1,block2_head0,block1_head0",0.16914062500000004,0.1796875,0.7824776915053889,0.789103690685413,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_011,11,scheduled_epoch_012,12,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block1_head0","block1_head1,block2_head0,block1_head0",0.17929687500000002,0.17265624999999996,0.7829123501338611,0.7854397204426324,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_012,12,scheduled_epoch_013,13,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block1_head0","block1_head1,block2_head0,block1_head0",0.17265624999999996,0.18593749999999998,0.7854397204426324,0.7878111789572568,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_013,13,scheduled_epoch_014,14,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block1_head0","block1_head1,block2_head0,block1_head0",0.18593749999999998,0.17343750000000002,0.7878111789572568,0.7823816155988857,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_014,14,scheduled_epoch_015,15,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block1_head0","block1_head1,block1_head0,block2_head0",0.17343750000000002,0.15585937500000002,0.7823816155988857,0.7884769884081259,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_015,15,scheduled_epoch_016,16,block1_head1,block1_head1,False,3,1.0,"block1_head1,block1_head0,block2_head0","block1_head1,block2_head0,block1_head0",0.15585937500000002,0.1796875,0.7884769884081259,0.789103690685413,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,best_val_epoch_016,16,best_val_epoch_017,17,block1_head1,block1_head1,False,2,0.6666666666666666,"block1_head1,block2_head0,block1_head0","block1_head1,block2_head0,block2_head1",0.1796875,0.11210937499999996,0.789103690685413,0.7894675385333956,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_016,16,scheduled_epoch_017,17,block1_head1,block1_head1,False,2,0.6666666666666666,"block1_head1,block2_head0,block1_head0","block1_head1,block2_head0,block2_head1",0.1796875,0.11210937499999996,0.789103690685413,0.7894675385333956,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_017,17,scheduled_epoch_018,18,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.11210937499999996,0.10429687499999996,0.7894675385333956,0.7903975819576842,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,best_val_epoch_017,17,final_epoch_150,150,block1_head1,block2_head0,True,3,1.0,"block1_head1,block2_head0,block2_head1","block2_head0,block2_head1,block1_head1",0.11210937499999996,0.0234375,0.7894675385333956,0.9013843521543009,3,2
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_018,18,scheduled_epoch_019,19,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.10429687499999996,0.099609375,0.7903975819576842,0.7907624463270279,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_019,19,scheduled_epoch_020,20,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.099609375,0.09804687499999998,0.7907624463270279,0.7908595290569539,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_020,20,scheduled_epoch_021,21,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.09804687499999998,0.095703125,0.7908595290569539,0.7910534244987832,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_021,21,scheduled_epoch_022,22,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.095703125,0.09414062499999998,0.7910534244987832,0.7911986103068906,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_022,22,scheduled_epoch_023,23,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.09414062499999998,0.09375,0.7911986103068906,0.7912227883279295,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_023,23,scheduled_epoch_024,24,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.09375,0.09101562500000004,0.7912227883279295,0.7914642609299097,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_024,24,scheduled_epoch_025,25,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.09101562500000004,0.09062499999999996,0.7914642609299097,0.7918734849359345,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_025,25,scheduled_epoch_026,26,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.09062499999999996,0.09023437499999998,0.7918734849359345,0.7919935394554685,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_026,26,scheduled_epoch_027,27,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.09023437499999998,0.08828124999999998,0.7919935394554685,0.7921853388658368,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_027,27,scheduled_epoch_028,28,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.08828124999999998,0.08750000000000002,0.7921853388658368,0.7922571724853095,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_028,28,scheduled_epoch_029,29,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.08750000000000002,0.0859375,0.7922571724853095,0.7924006908462867,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_029,29,scheduled_epoch_030,30,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.0859375,0.0859375,0.7924006908462867,0.7924484862438125,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_030,30,scheduled_epoch_031,31,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.0859375,0.08515625000000004,0.7924484862438125,0.7925440110459094,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_031,31,scheduled_epoch_033,33,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.08515625000000004,0.08125000000000004,0.7925440110459094,0.7928300586004826,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_033,33,scheduled_epoch_036,36,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.08125000000000004,0.07929687500000004,0.7928300586004826,0.7930440771349861,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_036,36,scheduled_epoch_038,38,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.07929687500000004,0.07929687500000004,0.7930440771349861,0.7930678296797888,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_038,38,scheduled_epoch_041,41,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.07929687500000004,0.078125,0.7930678296797888,0.7931865106675844,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_041,41,scheduled_epoch_044,44,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.078125,0.07695312499999996,0.7931865106675844,0.7932576539387685,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_044,44,scheduled_epoch_047,47,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.07695312499999996,0.07695312499999996,0.7932576539387685,0.7933287482806052,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_047,47,scheduled_epoch_050,50,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.07695312499999996,0.07656249999999998,0.7933287482806052,0.7933761173504469,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_050,50,scheduled_epoch_054,54,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.07656249999999998,0.076171875,0.7933761173504469,0.7934471302554703,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_054,54,scheduled_epoch_057,57,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.076171875,0.07382812500000002,0.7934471302554703,0.7936362595856701,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_057,57,scheduled_epoch_062,62,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.07382812500000002,0.06914062499999996,0.7936362595856701,0.7943893260348956,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_062,62,scheduled_epoch_066,66,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.06914062499999996,0.05234375000000002,0.7943893260348956,0.7956940509915015,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_066,66,scheduled_epoch_071,71,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head1,block2_head0",0.05234375000000002,0.06640625,0.7956940509915015,0.8578316086547507,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_071,71,scheduled_epoch_076,76,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head1,block2_head0","block1_head1,block2_head1,block2_head0",0.06640625,0.044921875,0.8578316086547507,0.8592877094972066,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_076,76,scheduled_epoch_081,81,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head1,block2_head0","block1_head1,block2_head1,block2_head0",0.044921875,0.039843749999999956,0.8592877094972066,0.859874826147427,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_081,81,scheduled_epoch_087,87,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head1,block2_head0","block1_head1,block2_head1,block2_head0",0.039843749999999956,0.03164062499999998,0.859874826147427,0.8606500691562933,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_087,87,scheduled_epoch_093,93,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head1,block2_head0","block1_head1,block2_head1,block2_head0",0.03164062499999998,0.028515625000000044,0.8606500691562933,0.8420698170389495,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_093,93,scheduled_epoch_099,99,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head1,block2_head0","block1_head1,block2_head1,block2_head0",0.028515625000000044,0.024609375000000044,0.8420698170389495,0.8425822331617813,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_099,99,scheduled_epoch_106,106,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head1,block2_head0","block1_head1,block2_head1,block2_head0",0.024609375000000044,0.026953125000000022,0.8425822331617813,0.828313915146186,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_106,106,scheduled_epoch_114,114,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head1,block2_head0","block1_head1,block2_head0,block2_head1",0.026953125000000022,0.016015624999999978,0.828313915146186,0.8430563301728945,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_114,114,scheduled_epoch_122,122,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.016015624999999978,0.025000000000000022,0.8430563301728945,0.8609937178754996,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_122,122,scheduled_epoch_131,131,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.025000000000000022,0.099609375,0.8609937178754996,0.8612452036143087,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_131,131,scheduled_epoch_140,140,block1_head1,block1_head1,False,3,1.0,"block1_head1,block2_head0,block2_head1","block1_head1,block2_head0,block2_head1",0.099609375,0.2109375,0.8612452036143087,0.868651954267482,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,copy,scheduled_epoch_140,140,scheduled_epoch_150,150,block1_head1,block2_head0,True,3,1.0,"block1_head1,block2_head0,block2_head1","block2_head0,block2_head1,block1_head1",0.2109375,0.0234375,0.868651954267482,0.9013843521543009,3,2
baseline_seed1_curriculum_off_d64_l2,1,none,copy,final_epoch_150,150,scheduled_epoch_000,0,block2_head0,block2_head0,False,2,0.6666666666666666,"block2_head0,block2_head1,block1_head1","block2_head0,block1_head0,block1_head1",0.0234375,0.062109375,0.9013843521543009,1.0,1,1
baseline_seed1_curriculum_off_d64_l2,1,none,routing,scheduled_epoch_000,0,scheduled_epoch_001,1,block2_head0,block2_head1,True,2,0.6666666666666666,"block2_head0,block2_head1,block1_head0","block2_head1,block1_head1,block2_head0",0.019140625000000022,0.005468749999999967,0.7657035175879398,0.7515454813070357,3,2
baseline_seed1_curriculum_off_d64_l2,1,none,routing,scheduled_epoch_001,1,scheduled_epoch_002,2,block2_head1,block1_head0,True,2,0.6666666666666666,"block2_head1,block1_head1,block2_head0","block1_head0,block2_head0,block1_head1",0.005468749999999967,0.002734375000000011,0.7515454813070357,0.7525652301377894,4,4
